,id,name
0,XTNTVA01,International Trade > Net trade > Value (goods) > Total
1,BSEMFT02,Business tendency surveys (manufacturing) > Employment > Future Tendency > National indicator
2,IRSTCB01,Interest Rates > Immediate rates (< 24 hrs) > Central bank rates > Total
3,OPCNTT01,Other prices > Cost of Construction > Total construction > Total
4,XTIMVA01,International Trade > Imports > Value (goods) > Total
5,PRMNTO01,Production > Manufacturing > Total manufacturing > Total manufacturing
6,SLRTTO01,Sales > Retail trade > Total retail trade > Volume
7,BSCURT02,Business tendency surveys (manufacturing) > Capacity utilisation > Rate of capacity utilisation > National indicator
8,MABMM301,Monetary aggregates and their components > Broad money and components > M3 > M3
9,XTEITT01,International Trade > Ratio: Exports to imports > Total > Total
10,PRMNCG02,Production > Manufacturing > Consumer goods > Durable goods
11,WPIATT01,Wholesale prices > Industry aggregates > Total > Total
12,IRSTCI01,Interest Rates > Immediate rates (< 24 hrs) > Call money/interbank rate > Total
13,PRMNCG01,Production > Manufacturing > Consumer goods > Total
14,LCEATT04,Labour Compensation > Earnings > All activities > Real monthly earnings
15,PRCNTO01,Production > Construction > Total construction > Total
16,CCUSSP02,"Currency Conversions > US$ exchange rate > Spot, end of period > National currency:USD"
17,BSXRLV02,Business tendency surveys (manufacturing) > Export order books or demand > Level > National indicator
18,BSCICP02,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > National indicator
19,PRMNVG01,Production > Manufacturing > Investment goods > Total
20,BSFGLV02,Business tendency surveys (manufacturing) > Finished goods stocks > Level > National indicator
21,CSCICP02,Consumer opinion surveys > Confidence indicators > Composite indicators > National indicator
22,XTEXVA01,International Trade > Exports > Value (goods) > Total
23,PRMNIG01,Production > Manufacturing > Intermediate goods > Total
24,CSCICP03,Consumer opinion surveys > Confidence indicators > Composite indicators > OECD Indicator
25,CCRETT01,Currency Conversions > Real effective exchange rates > Overall Economy > CPI
26,XTIMVA04,International Trade > Imports > Value (goods) > From EU15 countries
27,BSCICP03,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > OECD Indicator
28,SPASTT01,Share Prices > All shares/broad > Total > Total
29,XTEXVA04,International Trade > Exports > Value (goods) > To EU15 countries
30,IRSTFR01,Interest Rates > Immediate rates (< 24 hrs) > Federal funds rate > Total
31,BSOBLV02,Business tendency surveys (manufacturing) > Order books > Level > National indicator
32,LCEATT03,Labour Compensation > Earnings > All activities > Monthly
33,XTNTVA02,International Trade > Net trade > Value (goods) > With EU15 countries
34,CCUSMA02,Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD
35,CPALTT01,Consumer Price Index > All items > Total > Total
36,BSPRFT02,Business tendency surveys (manufacturing) > Production > Future Tendency > National indicator
37,PRINTO01,Production > Industry > Total industry > Total industry excluding construction
38,PRMNCG03,Production > Manufacturing > Consumer goods > Non durable goods
39,MANMM101,Monetary aggregates and their components > Narrow money and components > M1 and components > M1
40,PRMITO01,Production > Mining > Total mining > Total
41,LRAC24TT,Labour Force Survey - quarterly rates > Activity rate > Aged 15-24 > All persons
42,LRACTTTT,Labour Force Survey - quarterly rates > Activity rate > Aged 15 and over > All persons
43,LREM24TT,Labour Force Survey - quarterly rates > Employment rate > Aged 15-24 > All persons
44,LREMTTTT,Labour Force Survey - quarterly rates > Employment rate > Aged 15 and over > All persons
45,LRIN24TT,Labour Force Survey - quarterly rates > Inactivity rate > Aged 15-24 > All persons
46,LRINTTTT,Labour Force Survey - quarterly rates > Inactivity rate > Aged 15 and over > All persons
47,LRUN24TT,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15-24 > All persons
48,LRUNTTTT,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons
49,LFAC24TT,Labour Force Survey - quarterly levels > Active population > Aged 15-24 > All persons
50,LFACTTTT,Labour Force Survey - quarterly levels > Active population > Aged 15 and over > All persons
51,LFEM24TT,Labour Force Survey - quarterly levels > Employed population > Aged 15-24 > All persons
52,LFEMTTTT,Labour Force Survey - quarterly levels > Employed population > Aged 15 and over > All persons
53,LFIN24TT,Labour Force Survey - quarterly levels > Inactive population > Aged 15-24 > All persons
54,LFINTTTT,Labour Force Survey - quarterly levels > Inactive population > Aged 15 and over > All persons
55,LFUN24TT,Labour Force Survey - quarterly levels > Unemployed population > Aged 15-24 > Total
56,LFUNTTTT,Labour Force Survey - quarterly levels > Unemployed population > Aged 15 and over > All persons
57,LFWA24TT,Labour Force Survey - quarterly levels > Working age population > Aged 15-24 > All persons
58,LFWATTTT,Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons
59,BSBUFT02,Business tendency surveys (manufacturing) > Business situation > Future tendency > National indicator
