country,BRIICS,BRIICS,BRIICS,BRIICS,BRIICS,BRIICS,BRIICS,BRIICS,BRIICS,BRIICS
subject,XTEXVA01,XTEXVA01,XTEXVA01,XTEXVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTIMVA01,XTNTVA01,XTNTVA01
measure,CXML,CXMLSA,GPSA,GYSA,CXML,CXMLSA,GPSA,GYSA,CXML,CXMLSA
unit,US Dollar,US Dollar,Percentage,Percentage,US Dollar,US Dollar,Percentage,Percentage,US Dollar,US Dollar
powercode,Billions,Billions,Units,Units,Billions,Billions,Units,Units,Billions,Billions
reference_period,,,,,,,,,,
time,,,,,,,,,,
1992-Q1,51.5538185349288,57.6918500692556,,,50.2040447733761,55.5429425871162,,,1.34425882669086,2.14890748213945
1992-Q2,60.5181405552301,59.9958887514917,3.99369872775828,,56.7425199424846,57.3060184650345,3.17425724276858,,3.77601938616897,2.6898702864572
1992-Q3,64.382333988138,63.597019099522,6.00229519550331,,57.6973195501262,57.7178117623353,0.718586473691401,,6.68986215447638,5.87920733718666
1992-Q4,74.4718461660318,67.7199593735264,6.48291434469978,,68.9073137338915,61.347415999981,6.28853403623711,,5.56100580974543,6.37254337354532
1993-Q1,55.9307296836345,62.6346716511065,-7.50928938744736,8.56762536808458,47.9851204329015,53.7176607037673,-12.4369627829412,-3.28625347943354,7.94915939242002,8.91701094733921
1993-Q2,64.5622461254282,64.2211496405078,2.53290701073437,7.04258404524604,59.4550742650524,60.2351388421565,12.1328405835292,5.11136605819024,5.10770990072028,3.98601079835132
1993-Q3,69.5356927791633,68.540711382641,6.72607352299501,7.77346541255765,62.752323588709,62.7533933137202,4.18070667714847,8.72448451808928,6.78364044279124,5.78731806892083
1993-Q4,79.3051786804962,72.0712614730423,5.15102633045543,6.42543518893043,75.8071477538935,66.2564281368762,5.5822237462817,8.00198681049043,3.49864448439634,5.81483333616609
1994-Q1,62.1527068550335,69.7519716759914,-3.21805078702338,11.3631952355883,56.2044365164121,62.8602262836274,-5.12584506703678,17.0196644084669,5.94668832681838,6.89174539236401
1994-Q2,78.7297158892244,78.0322801090132,11.8710743711807,21.505579619512,67.2490717028964,68.309230722298,8.66844547152047,13.4042886516777,11.4819510877557,9.72304938671519
1994-Q3,85.0873759915442,83.624849262647,7.16699441028869,22.0075595594508,70.8668235670615,70.8230976452226,3.68012770213201,12.859391190465,14.213445156048,12.8017516174244
1994-Q4,96.1666401312528,87.9485081072304,5.17030390213768,22.0299274768859,87.08178587206,78.1876389670396,10.3985021365608,18.0076275852287,9.08305955513468,9.76086914019083
1995-Q1,83.7948721071875,93.8608114657342,6.72246009141547,34.5636678225128,73.5000656017192,80.8067594131329,3.34978838176387,28.549902204504,10.3041688808629,13.0540520526013
1995-Q2,97.0453921107555,96.7219354875062,3.04826261044687,23.9511845000339,86.4167192847092,87.5547905157538,8.35082504437635,28.1741714698794,10.6337029718865,9.16714497175247
1995-Q3,96.1576675443908,94.7207256389919,-2.06903412181283,13.2686354285618,89.6556420101315,89.9139774718562,2.69452641278139,26.955725549123,6.49988753435259,4.80674816713578
1995-Q4,103.898645833553,95.9673054883344,1.31605817093662,9.11760478225183,99.3473595718895,90.3435058460154,0.477710347419166,15.5470443148951,4.55059863518719,5.62379964231898
1996-Q1,85.7342934475688,95.1601735301446,-0.84104889064315,1.38434991570972,84.0997124185758,92.875627275006,2.80277083037537,14.9354682077643,1.64142297719269,2.28454625513866
1996-Q2,96.9311790797634,97.185564533379,2.12840196491742,0.479342192167629,91.611941431583,92.8360409200772,-0.0426229744984768,6.03193768520661,5.32510840775538,4.34952361330179
1996-Q3,102.932133306107,100.548883705564,3.46071887150422,6.15299136197966,91.6593533740398,91.0247478746556,-1.95106666276408,1.23537011044483,11.2829260008609,9.52413583090799
1996-Q4,113.914633490454,105.340177521656,4.76513874596829,9.76673460365205,104.696260965489,94.3926937305476,3.70003316079465,4.48199109234677,9.22472676127921,10.9474837911084
1997-Q1,94.7476570594941,105.729448096037,0.369536660692335,11.1068256538479,85.8210134972293,95.1738323163237,0.827541364595376,2.4744974637024,8.9167897839857,10.5556157797132
1997-Q2,109.362767834354,109.766871433949,3.81863653941074,12.9456539774992,96.297721406258,97.7613791779092,2.71875871614104,5.30541609596664,13.0539842469619,12.0054922560403
1997-Q3,115.108088265424,111.386948480803,1.4759253185312,10.7789011432252,98.7462865984147,97.5205231033516,-0.246371395926457,7.13627379406857,16.3649604552471,13.8664253774511
1997-Q4,121.918923606,113.614631074737,1.99994938753355,7.85498349039691,110.012339369994,99.4920576941384,2.02166121350413,5.402286725864,11.9071128571506,14.1225733805984
1998-Q1,98.4067875734993,109.82982176384,-3.331269287322,3.87817560920074,86.8003833737817,96.1184285805252,-3.39085268894984,0.992495774533916,11.6073834129243,13.7113931833148
1998-Q2,105.39707742009,105.9655859674,-3.5183848379081,-3.46305348498278,90.1452452597196,91.7316306927752,-4.56395090154312,-6.16782264718344,15.2415142930933,14.2339552746243
1998-Q3,107.153125612554,102.911640553297,-2.88201625671412,-7.60888779439608,88.7032798224603,87.3176381360618,-4.81185445345087,-10.4622951586066,18.4580426095161,15.5940024172349
1998-Q4,106.237382243193,99.7168875286693,-3.10436507226106,-12.232353715892,90.3415872273387,82.261026134866,-5.79105448697132,-17.3190020978806,15.8905673240848,17.4558613938032
1999-Q1,86.7079458724663,96.352915210003,-3.37352318352201,-12.2707169486402,74.9144924191255,82.9643431923602,0.854982110654778,-13.6852896810989,11.7903932940023,13.3885720176429
1999-Q2,99.8511271936626,100.494221769978,4.2980604696277,-5.16334067090866,86.8996554363878,87.8478600502224,5.88628399858396,-4.23384018491971,12.9509956200513,12.6463617197557
1999-Q3,113.460016101596,108.52627137819,7.99254869259715,5.45577817505079,90.5352994761806,88.3638145462725,0.587327335868137,1.19812724272329,22.9266279755515,20.1624568319177
1999-Q4,123.556421811501,116.864718643975,7.68334446571628,17.1965165984299,98.5365247114816,91.6006796519366,3.66311156018399,11.3536798115772,25.0185321991366,25.264038992038
2000-Q1,117.991163325902,129.313005046662,10.6518772706846,34.2076726633764,94.9425614232482,105.018999749844,14.6487123773478,26.583295556681,23.0501872815406,24.2940052968171
2000-Q2,133.75762495312,134.500486481007,4.01156978176577,33.839024883307,105.687226274742,106.315167680928,1.23422231612496,21.0219208756459,28.0739850757046,28.1853188000784
2000-Q3,143.27710165961,137.324783509553,2.09984149681525,26.5359822701423,117.121338555568,113.72774064849,6.97226287579965,28.7039737164529,26.1571595698496,23.5970428610635
2000-Q4,142.904077287523,136.900526222178,-0.308944442898561,17.144445141944,121.239742029456,115.258156564387,1.34568391772329,25.8267482319383,21.6649672199027,21.6423696577915
2001-Q1,131.22957268233,143.989439793856,5.1781492498961,11.3495427176084,107.954541293553,119.219723551838,3.43712506388904,13.5220520437438,23.2731392665997,24.769716242018
2001-Q2,138.522044019528,138.763416329968,-3.62944912583118,3.16945310793618,118.222778488682,118.284072126409,-0.78481261116338,11.2579462616296,20.2963852959697,20.4793442035596
2001-Q3,142.460909448607,136.506183316934,-1.62667731361343,-0.596105212547173,119.449708306034,115.068457795721,-2.71855227240703,1.17888312876511,23.0207421191804,21.4377255212131
2001-Q4,137.918154402965,132.512978256744,-2.92529243962395,-3.20491680091366,114.787763336895,110.104877688698,-4.31358879931675,-4.47107521870692,22.984805636645,22.4081005680464
2002-Q1,128.461838199102,141.840177635231,7.0387063223466,-1.49265262904079,105.620778507547,116.49732394515,5.8057793538679,-2.28351444340002,22.8431627480484,25.3428536900817
2002-Q2,149.770455168292,149.714955576971,5.55186694844018,7.8922381248964,124.642913149528,124.144639879869,6.56437047285317,4.95465505042602,25.1428087168714,25.5703156971015
2002-Q3,172.54428326339,164.578228531527,9.92771423354243,20.5646693303389,142.494073549002,135.174986371321,8.88507671545536,17.4735361547086,30.0512444281353,29.4032421602059
2002-Q4,174.326875833769,167.019074173028,1.4830914533952,26.0397859667962,143.776716681548,139.712524063241,3.35678797810633,26.890403945821,30.5792815976074,27.3065501097868
2003-Q1,168.678143137954,185.302634927699,10.9469896448653,30.6418519893843,146.294483272617,159.764271219186,14.3521472326051,37.1398636542136,22.3858711201157,25.5383637085129
2003-Q2,189.142079012242,189.278700312511,2.14571443431612,26.4260471394253,161.034189057507,160.316215434229,0.345474123113631,29.1366389957409,28.1054918805866,28.9624848782812
2003-Q3,209.998433940245,200.818240576834,6.09658680309555,22.0199308065612,178.94106380175,170.02038611228,6.05314356490154,25.7779938998769,31.0533994594022,30.7978544645538
2003-Q4,228.912793638632,218.888500243797,8.99831589752902,31.0559894596435,188.661358568025,184.643200996524,8.6006244419341,32.1593767162526,40.2849191497428,34.2452992472736
2004-Q1,215.409885725407,235.532634506153,7.6039327072081,27.1070077325411,198.299726675769,214.066991031581,15.9354852365302,33.989276449611,17.120094018016,21.4656434745711
2004-Q2,253.502712147634,253.719826007357,7.72172889728782,34.0456298508235,225.338357611969,223.170942215481,4.2528514742173,39.2067181794457,28.1509150176258,30.5488837918768
2004-Q3,282.164747600293,269.311423730285,6.14520274914392,34.107052704331,238.077978529908,227.422563651577,1.90509633283295,33.761938113344,44.0927938441807,41.8888600787083
2004-Q4,309.25098565226,295.036518608192,9.55217365887557,34.7884965539904,251.282055780668,246.592540927213,8.42923277613103,33.5508372885365,58.0436205055157,48.4439776809792
