,id,name
0,XTNTVA01,International Trade > Net trade > Value (goods) > Total
1,IRSTCB01,Interest Rates > Immediate rates (< 24 hrs) > Central bank rates > Total
2,XTIMVA01,International Trade > Imports > Value (goods) > Total
3,PRMNTO01,Production > Manufacturing > Total manufacturing > Total manufacturing
4,MABMM301,Monetary aggregates and their components > Broad money and components > M3 > M3
5,PRENEL01,Production > Energy > Electricity > Total
6,XTEITT01,International Trade > Ratio: Exports to imports > Total > Total
7,PRMNCG02,Production > Manufacturing > Consumer goods > Durable goods
8,WPIATT01,Wholesale prices > Industry aggregates > Total > Total
9,IRSTCI01,Interest Rates > Immediate rates (< 24 hrs) > Call money/interbank rate > Total
10,PRMNCG01,Production > Manufacturing > Consumer goods > Total
11,CCUSSP02,"Currency Conversions > US$ exchange rate > Spot, end of period > National currency:USD"
12,WPIAMP01,Wholesale prices > Industry aggregates > Manufactured products > Total
13,WPOTFD01,Wholesale prices > Other wholesale prices > Food > Total
14,PRMNVG01,Production > Manufacturing > Investment goods > Total
15,XTEXVA01,International Trade > Exports > Value (goods) > Total
16,PRMNIG01,Production > Manufacturing > Intermediate goods > Total
17,CCRETT01,Currency Conversions > Real effective exchange rates > Overall Economy > CPI
18,IRSTPI01,Interest Rates > Immediate rates (< 24 hrs) > Prime rates > Total
19,SPASTT01,Share Prices > All shares/broad > Total > Total
20,CCUSMA02,Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD
21,CPALTT01,Consumer Price Index > All items > Total > Total
22,PRINTO01,Production > Industry > Total industry > Total industry excluding construction
23,PRMNCG03,Production > Manufacturing > Consumer goods > Non durable goods
24,MANMM101,Monetary aggregates and their components > Narrow money and components > M1 and components > M1
25,PRMITO01,Production > Mining > Total mining > Total
26,NAEXKP01,National Accounts > GDP by Expenditure > Constant Prices > Gross Domestic Product - Total
27,NAEXCP06,National Accounts > GDP by Expenditure > Current Prices > Exports of Goods and Services
28,NAEXCP04,National Accounts > GDP by Expenditure > Current Prices > Gross Fixed Capital Formation
29,NAEXCP07,National Accounts > GDP by Expenditure > Current Prices > less: Imports of Goods and Services
30,NAEXCP01,National Accounts > GDP by Expenditure > Current Prices > Gross Domestic Product - Total
31,NAEXCP05,National Accounts > GDP by Expenditure > Current Prices > Changes in inventories and net acquisition of valuables
32,NAEXCP03,National Accounts > GDP by Expenditure > Current Prices > Government Final Consumption Expenditure
33,NAGIGP01,National Accounts > National Accounts Deflators > Gross Domestic Product > GDP Deflator
34,NAEXCP02,National Accounts > GDP by Expenditure > Current Prices > Private Final Consumption Expenditure
35,NAEXKP03,National Accounts > GDP by Expenditure > Constant Prices > Government Final Consumption Expenditure
36,NAEXKP06,National Accounts > GDP by Expenditure > Constant Prices > Exports of Goods and Services
37,NAEXKP07,National Accounts > GDP by Expenditure > Constant Prices > Less: Imports of Goods and Services
38,NAEXKP02,National Accounts > GDP by Expenditure > Constant Prices > Private Final Consumption Expenditure
39,NAEXKP04,National Accounts > GDP by Expenditure > Constant Prices > Gross Fixed Capital Formation
40,B6DBSE02,Balance of payments BPM6 > Current account Debits > Services > Total Debits as % of Current account
41,B6DBPI01,Balance of payments BPM6 > Current account Debits > Primary income > Total Debits
42,B6FAOI02,Balance of payments BPM6 > Financial account > Other investment > Other investment Net acquisition of financial assets
43,B6FAPI02,Balance of payments BPM6 > Financial account > Portfolio investment > Portfolio investment Net acquisition of financial assets
44,B6FAOI01,Balance of payments BPM6 > Financial account > Other investment > Other investment Net
45,B6CRTD01,Balance of payments BPM6 > Current account Credits > Goods > Total Credits
46,B6DBSE01,Balance of payments BPM6 > Current account Debits > Services > Total Debits
47,B6FADI02,Balance of payments BPM6 > Financial account > Direct investment > Direct investment Net acquisition of financial assets
48,B6FAFD01,Balance of payments BPM6 > Financial account > Financial derivatives > Financial derivatives Net
49,B6DBSE03,Balance of payments BPM6 > Current account Debits > Services > Total Debits as % of Goods and Services
50,B6FADI03,Balance of payments BPM6 > Financial account > Direct investment > Direct investment Net incurrence of liabilities
51,B6CRTT01,Balance of payments BPM6 > Current account Credits > Total > Total Credits
52,B6DBSI01,Balance of payments BPM6 > Current account Debits > Secondary income > Total Debits
53,B6FAOI03,Balance of payments BPM6 > Financial account > Other investment > Other investment Net incurrence of liabilities
54,B6FAPI03,Balance of payments BPM6 > Financial account > Portfolio investment > Portfolio investment Net incurrence of liabilities
55,B6DBTT01,Balance of payments BPM6 > Current account Debits > Total > Total Debits
56,B6DBTD01,Balance of payments BPM6 > Current account Debits > Goods > Total Debits
57,B6FADI01,Balance of payments BPM6 > Financial account > Direct investment > Direct investment Net
58,B6EOTT01,Balance of payments BPM6 > Net errors and omissions > Net errors and omissions > Net errors and omissions Balance
59,B6FAPI10,Balance of payments BPM6 > Financial account > Portfolio investment > Portfolio investment Net
60,B6CRSI01,Balance of payments BPM6 > Current account Credits > Secondary income > Total Credits
61,B6BLSI01,Balance of payments BPM6 > Current account Balance > Secondary income > Total Balance
62,B6CRSE01,Balance of payments BPM6 > Current account Credits > Services > Total Credits
63,B6CADB00,Balance of payments BPM6 > Capital account > Capital account Debits > Capital account Debits
64,B6CRPI01,Balance of payments BPM6 > Current account Credits > Primary income > Total Credits
65,B6BLPI01,Balance of payments BPM6 > Current account Balance > Primary income > Total Balance
66,B6BLTD01,Balance of payments BPM6 > Current account Balance > Goods > Total Balance
67,B6CACR00,Balance of payments BPM6 > Capital account > Capital account Credits > Capital account Credits
68,B6CATT00,Balance of payments BPM6 > Capital account > Capital account Balance > Capital account Balance
69,B6FATC01,Balance of payments BPM6 > Financial account > Financial account Net acquisition of financial assets > Total
70,B6CRSE02,Balance of payments BPM6 > Current account Credits > Services > Total Credits as % of Current account
71,B6CACR02,Balance of payments BPM6 > Capital account > Capital account Credits > Capital transfers Credits
72,B6CATT02,Balance of payments BPM6 > Capital account > Capital account Balance > Capital transfers Balance
73,B6FATD01,Balance of payments BPM6 > Financial account > Financial account Net incurrence of liabilities > Total
74,B6FARA01,Balance of payments BPM6 > Financial account > Reserve assets > Reserve assets Net
75,B6BLSE01,Balance of payments BPM6 > Current account Balance > Services > Total Balance
76,B6BLTT01,Balance of payments BPM6 > Current account Balance > Total > Total Balance
77,B6CADB02,Balance of payments BPM6 > Capital account > Capital account Debits > Capital transfers Debits
78,B6FATT01,Balance of payments BPM6 > Financial account > Financial account Net > Total
79,B6CRSE03,Balance of payments BPM6 > Current account Credits > Services > Total Credits as % of Goods and Services
80,B6BLTT02,Balance of payments BPM6 > Current account Balance > Total > Total Balance as % of GDP
81,B6BLTD20,Balance of payments BPM6 > Current account Balance > Goods > Net exports of goods under merchanting Balance
82,B6CRTD20,Balance of payments BPM6 > Current account Credits > Goods > Net exports of goods under merchanting Credits
83,B6CACR01,Balance of payments BPM6 > Capital account > Capital account Credits > Gross disposals of non-produced non-financial assets Credits
84,B6BLTD21,Balance of payments BPM6 > Current account Balance > Goods > Goods acquired under merchanting (negative credit) Balance
85,B6CRTD22,Balance of payments BPM6 > Current account Credits > Goods > Goods sold under merchanting Credits
86,B6BLTD22,Balance of payments BPM6 > Current account Balance > Goods > Goods sold under merchanting Balance
87,B6CRTD21,Balance of payments BPM6 > Current account Credits > Goods > Goods acquired under merchanting (negative credits) Credits
88,B6CADB01,Balance of payments BPM6 > Capital account > Capital account Debits > Gross acquisitions of non-produced non-financial assets Debits
89,B6CATT01,Balance of payments BPM6 > Capital account > Capital account Balance > Gross acquisitions/disposals of non-produced non-financial assets Balance
90,IR3TIB01,Interest Rates > 3-month or 90-day rates and yields > Interbank rates > Total
91,IRLTLT01,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)
92,SLRTCR03,Sales > Retail trade > Car registration > Passenger cars
93,CPALTT02,Consumer Price Index > All items > Total > Special COICOP series
94,CP030000,Consumer Price Index > Clothing and footwear (COICOP 03) > Total > Total
95,CP020000,"Consumer Price Index > Alcoholic beverages, tobacco and narcotics (COICOP 02) > Total > Total"
96,CP050000,"Consumer Price Index > Furnishings, household equip. and routine household maintenance (COICOP 05) > Total > Total"
97,CP090000,Consumer Price Index > Recreation and culture  (COICOP 09) > Total > Total
98,CP080000,Consumer Price Index > Communication (COICOP 08) > Total > Total
99,CP070000,Consumer Price Index > Transport (COICOP 07) > Total > Total
100,CP040000,"Consumer Price Index > Housing, water, electricity, gas and other fuels (COICOP 04) > Total > Total"
101,CP060000,Consumer Price Index > Health (COICOP 06) > Total > Total
