,id,name
0,XTNTVA01,International Trade > Net trade > Value (goods) > Total
1,IRSTCB01,Interest Rates > Immediate rates (< 24 hrs) > Central bank rates > Total
2,XTIMVA01,International Trade > Imports > Value (goods) > Total
3,PRMNTO01,Production > Manufacturing > Total manufacturing > Total manufacturing
4,MABMM301,Monetary aggregates and their components > Broad money and components > M3 > M3
5,XTEITT01,International Trade > Ratio: Exports to imports > Total > Total
6,IRSTCI01,Interest Rates > Immediate rates (< 24 hrs) > Call money/interbank rate > Total
7,CCUSSP02,"Currency Conversions > US$ exchange rate > Spot, end of period > National currency:USD"
8,IR3TIB01,Interest Rates > 3-month or 90-day rates and yields > Interbank rates > Total
9,XTEXVA01,International Trade > Exports > Value (goods) > Total
10,CSCICP03,Consumer opinion surveys > Confidence indicators > Composite indicators > OECD Indicator
11,CCRETT01,Currency Conversions > Real effective exchange rates > Overall Economy > CPI
12,BSCICP03,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > OECD Indicator
13,SPASTT01,Share Prices > All shares/broad > Total > Total
14,IR3OBD01,Interest Rates > Other 3-month rates > Bank deposit rates > Total
15,CCUSMA02,Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD
16,CPALTT01,Consumer Price Index > All items > Total > Total
17,MANMM101,Monetary aggregates and their components > Narrow money and components > M1 and components > M1
18,LOCOCINO,Leading Indicators OECD > Component series > CS - Confidence indicator > Normalised
19,LOCOCIOR,Leading Indicators OECD > Component series > CS - Confidence indicator > Original series
20,LOCOEXNO,Leading Indicators OECD > Component series > Currency conversion > Normalised
21,LOCOEXOR,Leading Indicators OECD > Component series > Currency conversion > Original series
22,LOCOPMNO,Leading Indicators OECD > Component series > Production - Non metallic > Normalised
23,LOCOPPNO,Leading Indicators OECD > Component series > Producer prices > Normalised
24,LOCOSPNO,Leading Indicators OECD > Component series > Share prices > Normalised
25,LOCOSTNO,Leading Indicators OECD > Component series > Short-term interest rate > Normalised
26,LOCOSTOR,Leading Indicators OECD > Component series > Short-term interest rate > Original series
27,LOCOTANO,Leading Indicators OECD > Component series > Tourism activity > Normalised
28,LOCOTAOR,Leading Indicators OECD > Component series > Tourism activity > Original series
29,LOLITOAA,Leading Indicators OECD > Leading indicators > CLI > Amplitude adjusted
30,LOLITONO,Leading Indicators OECD > Leading indicators > CLI > Normalised
31,LOLITOTR,Leading Indicators OECD > Leading indicators > CLI > Trend restored
32,LORSGPNO,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Normalised
33,LORSGPRT,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Ratio to trend
34,LORSGPTD,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Trend
35,CSCICP02,Consumer opinion surveys > Confidence indicators > Composite indicators > National indicator
36,CSCICP04,Consumer opinion surveys > Confidence indicators > Composite indicators > Normalised indicator
37,CP060000,Consumer Price Index > Health (COICOP 06) > Total > Total
38,CP010000,Consumer Price Index > Food and non-Alcoholic beverages (COICOP 01) > Total > Total
39,CP030000,Consumer Price Index > Clothing and footwear (COICOP 03) > Total > Total
40,CP040000,"Consumer Price Index > Housing, water, electricity, gas and other fuels (COICOP 04) > Total > Total"
41,CP050000,"Consumer Price Index > Furnishings, household equip. and routine household maintenance (COICOP 05) > Total > Total"
42,CP070000,Consumer Price Index > Transport (COICOP 07) > Total > Total
43,CP080000,Consumer Price Index > Communication (COICOP 08) > Total > Total
44,CP090000,Consumer Price Index > Recreation and culture  (COICOP 09) > Total > Total
45,CP100000,Consumer Price Index > Education (COICOP 10) > Total > Total
46,CP110000,Consumer Price Index > Restaurants and hotels (COICOP 11) > Total > Total
47,CP120000,Consumer Price Index > Miscellaneous goods and services (COICOP 12) > Total > Total
48,IRLTLT01,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)
